Index,Direction,Time Stamp,Frame ID,Format,Type,Data Length,Data(HEX),Unnamed: 8
269,Receive,19:10:08.515.0,0x00000302,Standard,Data,0x08,39 00 C4 09 A9 50 9D 39 ,
270,Receive,19:10:08.538.0,0x00000303,Standard,Data,0x04,B1 00 36 1E ,
271,Receive,19:10:08.538.0,0x00000304,Standard,Data,0x06,04 8C 03 10 00 00 ,
272,Receive,19:10:08.538.0,0x00000309,Standard,Data,0x08,62 A8 00 3D 7F 3C D4 FF ,
273,Receive,19:10:08.538.0,0x0000030a,Standard,Data,0x04,5E 3C 5A 3B ,
274,Receive,19:10:08.538.0,0x00000400,Standard,Data,0x08,07 00 0C 00 00 00 00 00 ,
275,Receive,19:10:08.539.0,0x00000401,Standard,Data,0x08,D1 78 00 00 00 00 00 00 ,
276,Receive,19:10:08.611.0,0x00000301,Standard,Data,0x08,68 3C 48 3C 00 00 00 00 ,
277,Receive,19:10:08.611.0,0x00000302,Standard,Data,0x08,39 00 C4 09 A9 50 9D 39 ,
278,Receive,19:10:08.619.0,0x00000303,Standard,Data,0x04,B1 00 34 1E ,
279,Receive,19:10:08.619.0,0x00000304,Standard,Data,0x06,04 8C 03 10 00 00 ,
280,Receive,19:10:08.629.0,0x00000309,Standard,Data,0x08,62 A8 00 3D 81 3C D4 FF ,
281,Receive,19:10:08.629.0,0x0000030a,Standard,Data,0x04,63 3C 5A 3B ,
282,Receive,19:10:08.638.0,0x00000400,Standard,Data,0x08,07 00 0C 00 00 00 00 00 ,
283,Receive,19:10:08.638.0,0x00000401,Standard,Data,0x08,D1 78 00 00 00 00 00 00 ,
284,Receive,19:10:08.717.0,0x00000301,Standard,Data,0x08,68 3C 3D 3C 00 00 00 00 ,
285,Receive,19:10:08.717.0,0x00000302,Standard,Data,0x08,39 00 C4 09 A9 50 9D 39 ,
286,Receive,19:10:08.721.0,0x00000303,Standard,Data,0x04,B1 00 34 1E ,
287,Receive,19:10:08.721.0,0x00000304,Standard,Data,0x06,04 8C 03 10 00 00 ,
288,Receive,19:10:08.741.0,0x00000309,Standard,Data,0x08,62 A8 00 3D 7E 3C D2 FF ,
289,Receive,19:10:08.741.0,0x0000030a,Standard,Data,0x04,63 3C 5A 3B ,
290,Receive,19:10:08.741.0,0x00000400,Standard,Data,0x08,07 00 0C 00 00 00 00 00 ,
291,Receive,19:10:08.741.0,0x00000401,Standard,Data,0x08,D1 78 00 00 00 00 00 00 ,
292,Receive,19:10:08.813.0,0x00000604,Standard,Data,0x08,00 00 00 00 00 00 00 00 ,
293,Receive,19:10:08.813.0,0x00000605,Standard,Data,0x08,00 00 00 00 01 00 00 00 ,
294,Receive,19:10:08.813.0,0x00000606,Standard,Data,0x08,00 00 00 00 00 00 00 00 ,
295,Receive,19:10:08.813.0,0x00000301,Standard,Data,0x08,68 3C 42 3C 00 00 00 00 ,
296,Receive,19:10:08.813.0,0x00000302,Standard,Data,0x08,39 00 C4 09 A9 50 9D 39 ,
297,Receive,19:10:08.813.0,0x00000402,Standard,Data,0x08,01 00 00 00 F8 25 00 00 ,
298,Receive,19:10:08.813.0,0x00000403,Standard,Data,0x08,64 00 00 00 E3 C3 07 00 ,
299,Receive,19:10:08.820.0,0x00000303,Standard,Data,0x04,B1 00 34 1E ,
300,Receive,19:10:08.820.0,0x00000304,Standard,Data,0x06,04 8C 03 10 00 00 ,
301,Receive,19:10:08.820.0,0x00000405,Standard,Data,0x08,10 0C 10 0C 13 0C 16 0C ,
302,Receive,19:10:08.820.0,0x00000406,Standard,Data,0x08,07 0C 1B 0C 17 0C 14 0C ,
303,Receive,19:10:08.831.0,0x00000309,Standard,Data,0x08,62 A8 00 3D 81 3C D4 FF ,
304,Receive,19:10:08.831.0,0x0000030a,Standard,Data,0x04,5E 3C 5A 3B ,
305,Receive,19:10:08.831.0,0x00000407,Standard,Data,0x04,17 0C 1D 0C ,
306,Receive,19:10:08.831.0,0x00000408,Standard,Data,0x04,6D 09 00 00 ,
307,Receive,19:10:08.841.0,0x00000400,Standard,Data,0x08,07 00 0C 00 00 00 00 00 ,
308,Receive,19:10:08.841.0,0x00000401,Standard,Data,0x08,D1 78 00 00 00 00 00 00 ,
309,Receive,19:10:08.841.0,0x00000409,Standard,Data,0x08,E5 E4 E5 D7 E5 E5 E5 E5 ,
310,Receive,19:10:08.841.0,0x00000506,Standard,Data,0x07,07 0C 1D 0C A5 E4 E5 ,
311,Receive,19:10:08.850.0,0x00000509,Standard,Data,0x03,3F 82 01 ,
312,Receive,19:10:08.850.0,0x0000050a,Standard,Data,0x03,E7 E6 E5 ,
313,Receive,19:10:08.858.0,0x0000050d,Standard,Data,0x08,00 00 00 00 00 00 00 00 ,
314,Receive,19:10:08.859.0,0x0000050d,Standard,Data,0x08,01 BB 03 00 00 00 00 00 ,
315,Receive,19:10:08.917.0,0x00000301,Standard,Data,0x08,68 3C 44 3C 00 00 00 00 ,
316,Receive,19:10:08.917.0,0x00000302,Standard,Data,0x08,39 00 C4 09 A9 50 9D 39 ,
317,Receive,19:10:08.938.0,0x00000303,Standard,Data,0x04,B1 00 34 1E ,
318,Receive,19:10:08.938.0,0x00000304,Standard,Data,0x06,04 8C 03 10 00 00 ,
319,Receive,19:10:08.938.0,0x00000309,Standard,Data,0x08,62 A8 00 3D 82 3C D6 FF ,
320,Receive,19:10:08.938.0,0x0000030a,Standard,Data,0x04,5E 3C 5A 3B ,
321,Receive,19:10:08.938.0,0x00000400,Standard,Data,0x08,07 00 0C 00 00 00 00 00 ,
322,Receive,19:10:08.939.0,0x00000401,Standard,Data,0x08,D1 78 00 00 00 00 00 00 ,
323,Receive,19:10:09.011.0,0x00000301,Standard,Data,0x08,68 3C 43 3C 00 00 00 00 ,
324,Receive,19:10:09.011.0,0x00000302,Standard,Data,0x08,39 00 C4 09 A9 50 9D 39 ,
325,Receive,19:10:09.018.0,0x00000303,Standard,Data,0x04,B1 00 34 1E ,
326,Receive,19:10:09.018.0,0x00000304,Standard,Data,0x06,04 8C 03 10 00 00 ,
327,Receive,19:10:09.030.0,0x00000309,Standard,Data,0x08,62 A8 00 3D 80 3C D8 FF ,
328,Receive,19:10:09.030.0,0x0000030a,Standard,Data,0x04,5E 3C 5A 3B ,
329,Receive,19:10:09.041.0,0x00000400,Standard,Data,0x08,07 00 0C 00 00 00 00 00 ,
330,Receive,19:10:09.041.0,0x00000401,Standard,Data,0x08,D1 78 00 00 00 00 00 00 ,
331,Receive,19:10:09.116.0,0x00000301,Standard,Data,0x08,68 3C 3E 3C 00 00 00 00 ,
332,Receive,19:10:09.116.0,0x00000302,Standard,Data,0x08,39 00 C4 09 A9 50 9D 39 ,
333,Receive,19:10:09.139.0,0x00000303,Standard,Data,0x04,B1 00 34 1E ,
334,Receive,19:10:09.139.0,0x00000304,Standard,Data,0x06,04 8C 03 10 00 00 ,
335,Receive,19:10:09.139.0,0x00000309,Standard,Data,0x08,62 A8 00 3D 81 3C D2 FF ,
336,Receive,19:10:09.139.0,0x0000030a,Standard,Data,0x04,5E 3C 5A 3B ,
337,Receive,19:10:09.139.0,0x00000400,Standard,Data,0x08,07 00 0C 00 00 00 00 00 ,
338,Receive,19:10:09.139.0,0x00000401,Standard,Data,0x08,DB 78 00 00 00 00 00 00 ,
339,Receive,19:10:09.211.0,0x00000301,Standard,Data,0x08,6D 3C 49 3C 00 00 00 00 ,
340,Receive,19:10:09.211.0,0x00000302,Standard,Data,0x08,39 00 C4 09 A9 50 9D 39 ,
341,Receive,19:10:09.219.0,0x00000303,Standard,Data,0x04,B1 00 36 1E ,
342,Receive,19:10:09.219.0,0x00000304,Standard,Data,0x06,04 8C 03 10 00 00 ,
343,Receive,19:10:09.228.0,0x00000309,Standard,Data,0x08,62 A8 00 3D 80 3C D6 FF ,
344,Receive,19:10:09.228.0,0x0000030a,Standard,Data,0x04,5E 3C 5A 3B ,
345,Receive,19:10:09.239.0,0x00000400,Standard,Data,0x08,07 00 0C 00 00 00 00 00 ,
346,Receive,19:10:09.239.0,0x00000401,Standard,Data,0x08,DB 78 00 00 00 00 00 00 ,
347,Receive,19:10:09.316.0,0x00000301,Standard,Data,0x08,6D 3C 43 3C 00 00 00 00 ,
348,Receive,19:10:09.316.0,0x00000302,Standard,Data,0x08,39 00 C4 09 A9 50 9D 39 ,
349,Receive,19:10:09.339.0,0x00000303,Standard,Data,0x04,B1 00 36 1E ,
350,Receive,19:10:09.339.0,0x00000304,Standard,Data,0x06,04 8C 03 10 00 00 ,
351,Receive,19:10:09.339.0,0x00000309,Standard,Data,0x08,62 A8 00 3D 81 3C D0 FF ,
352,Receive,19:10:09.339.0,0x0000030a,Standard,Data,0x04,5E 3C 5A 3B ,
353,Receive,19:10:09.339.0,0x00000400,Standard,Data,0x08,07 00 0C 00 00 00 00 00 ,
354,Receive,19:10:09.339.0,0x00000401,Standard,Data,0x08,D1 78 00 00 00 00 00 00 ,
355,Receive,19:10:09.411.0,0x00000301,Standard,Data,0x08,68 3C 45 3C 00 00 00 00 ,
356,Receive,19:10:09.411.0,0x00000302,Standard,Data,0x08,39 00 C4 09 A9 50 9D 39 ,
357,Receive,19:10:09.418.0,0x00000303,Standard,Data,0x04,B1 00 34 1E ,
358,Receive,19:10:09.418.0,0x00000304,Standard,Data,0x06,04 8C 03 10 00 00 ,
359,Receive,19:10:09.430.0,0x00000309,Standard,Data,0x08,62 A8 00 3D 82 3C D6 FF ,
360,Receive,19:10:09.430.0,0x0000030a,Standard,Data,0x04,63 3C 5A 3B ,
361,Receive,19:10:09.439.0,0x00000400,Standard,Data,0x08,07 00 0C 00 00 00 00 00 ,
362,Receive,19:10:09.439.0,0x00000401,Standard,Data,0x08,D1 78 00 00 00 00 00 00 ,
363,Receive,19:10:09.517.0,0x00000301,Standard,Data,0x08,68 3C 44 3C 00 00 00 00 ,
364,Receive,19:10:09.517.0,0x00000302,Standard,Data,0x08,39 00 C4 09 A9 50 9D 39 ,
365,Receive,19:10:09.520.0,0x00000303,Standard,Data,0x04,B1 00 34 1E ,
366,Receive,19:10:09.520.0,0x00000304,Standard,Data,0x06,04 8C 03 10 00 00 ,
367,Receive,19:10:09.539.0,0x00000309,Standard,Data,0x08,62 A8 00 3D 7F 3C D2 FF ,
368,Receive,19:10:09.539.0,0x0000030a,Standard,Data,0x04,63 3C 5A 3B ,
369,Receive,19:10:09.541.0,0x00000400,Standard,Data,0x08,07 00 0C 00 00 00 00 00 ,
370,Receive,19:10:09.541.0,0x00000401,Standard,Data,0x08,D1 78 00 00 00 00 00 00 ,
371,Receive,19:10:09.610.0,0x00000301,Standard,Data,0x08,6D 3C 41 3C 00 00 00 00 ,
372,Receive,19:10:09.610.0,0x00000302,Standard,Data,0x08,39 00 C4 09 A9 50 9D 39 ,
373,Receive,19:10:09.619.0,0x00000303,Standard,Data,0x04,B1 00 36 1E ,
374,Receive,19:10:09.619.0,0x00000304,Standard,Data,0x06,04 8C 03 10 00 00 ,
375,Receive,19:10:09.629.0,0x00000309,Standard,Data,0x08,62 A8 00 3D 7F 3C D8 FF ,
376,Receive,19:10:09.629.0,0x0000030a,Standard,Data,0x04,5E 3C 5A 3B ,
377,Receive,19:10:09.639.0,0x00000400,Standard,Data,0x08,07 00 0C 00 00 00 00 00 ,
378,Receive,19:10:09.639.0,0x00000401,Standard,Data,0x08,DB 78 00 00 00 00 00 00 ,
379,Receive,19:10:09.713.0,0x00000301,Standard,Data,0x08,6D 3C 3C 3C 00 00 00 00 ,
380,Receive,19:10:09.714.0,0x00000302,Standard,Data,0x08,39 00 C4 09 A9 50 9D 39 ,
381,Receive,19:10:09.718.0,0x00000303,Standard,Data,0x04,B1 00 36 1E ,
382,Receive,19:10:09.718.0,0x00000304,Standard,Data,0x06,04 8C 03 10 00 00 ,
383,Receive,19:10:09.738.0,0x00000309,Standard,Data,0x08,62 A8 00 3D 7F 3C D6 FF ,
384,Receive,19:10:09.738.0,0x0000030a,Standard,Data,0x04,5E 3C 5A 3B ,
385,Receive,19:10:09.739.0,0x00000400,Standard,Data,0x08,07 00 0C 00 00 00 00 00 ,
386,Receive,19:10:09.739.0,0x00000401,Standard,Data,0x08,DB 78 00 00 00 00 00 00 ,
387,Receive,19:10:09.813.0,0x00000604,Standard,Data,0x08,00 00 00 00 00 00 00 00 ,
388,Receive,19:10:09.813.0,0x00000605,Standard,Data,0x08,00 00 00 00 01 00 00 00 ,
389,Receive,19:10:09.813.0,0x00000606,Standard,Data,0x08,00 00 00 00 00 00 00 00 ,
390,Receive,19:10:09.813.0,0x00000301,Standard,Data,0x08,68 3C 44 3C 00 00 00 00 ,
391,Receive,19:10:09.813.0,0x00000302,Standard,Data,0x08,39 00 C4 09 A9 50 9D 39 ,
392,Receive,19:10:09.813.0,0x00000402,Standard,Data,0x08,01 00 00 00 F8 25 00 00 ,
393,Receive,19:10:09.813.0,0x00000403,Standard,Data,0x08,64 00 00 00 E3 C3 07 00 ,
394,Receive,19:10:09.821.0,0x00000303,Standard,Data,0x04,B1 00 34 1E ,
395,Receive,19:10:09.821.0,0x00000304,Standard,Data,0x06,04 8C 03 10 00 00 ,
396,Receive,19:10:09.821.0,0x00000405,Standard,Data,0x08,10 0C 10 0C 13 0C 14 0C ,
397,Receive,19:10:09.821.0,0x00000406,Standard,Data,0x08,07 0C 1B 0C 17 0C 14 0C ,
398,Receive,19:10:09.831.0,0x00000309,Standard,Data,0x08,62 A8 00 3D 80 3C D6 FF ,
399,Receive,19:10:09.832.0,0x0000030a,Standard,Data,0x04,5E 3C 5F 3B ,
400,Receive,19:10:09.832.0,0x00000407,Standard,Data,0x04,17 0C 1D 0C ,
401,Receive,19:10:09.832.0,0x00000408,Standard,Data,0x04,6E 09 00 00 ,
402,Receive,19:10:09.840.0,0x00000400,Standard,Data,0x08,07 00 0C 00 00 00 00 00 ,
403,Receive,19:10:09.840.0,0x00000401,Standard,Data,0x08,D1 78 00 00 00 00 00 00 ,
404,Receive,19:10:09.840.0,0x00000409,Standard,Data,0x08,E5 E4 E5 D7 E5 E5 E5 E5 ,
405,Receive,19:10:09.840.0,0x00000506,Standard,Data,0x07,07 0C 1D 0C A5 E4 E5 ,
406,Receive,19:10:09.848.0,0x00000509,Standard,Data,0x03,3F 82 01 ,
407,Receive,19:10:09.848.0,0x0000050a,Standard,Data,0x03,E6 E6 E5 ,
408,Receive,19:10:09.858.0,0x0000050d,Standard,Data,0x08,00 00 00 00 00 00 00 00 ,
409,Receive,19:10:09.858.0,0x0000050d,Standard,Data,0x08,01 BB 03 00 00 00 00 00 ,
410,Receive,19:10:09.915.0,0x00000301,Standard,Data,0x08,68 3C 42 3C 00 00 00 00 ,
411,Receive,19:10:09.915.0,0x00000302,Standard,Data,0x08,39 00 C4 09 A9 50 9D 39 ,
412,Receive,19:10:09.920.0,0x00000303,Standard,Data,0x04,B1 00 34 1E ,
413,Receive,19:10:09.920.0,0x00000304,Standard,Data,0x06,04 8C 03 10 00 00 ,
414,Receive,19:10:09.941.0,0x00000309,Standard,Data,0x08,62 A8 00 3D 7F 3C D0 FF ,
415,Receive,19:10:09.941.0,0x0000030a,Standard,Data,0x04,5E 3C 5F 3B ,
416,Receive,19:10:09.941.0,0x00000400,Standard,Data,0x08,07 00 0C 00 00 00 00 00 ,
417,Receive,19:10:09.941.0,0x00000401,Standard,Data,0x08,D1 78 00 00 00 00 00 00 ,
418,Receive,19:10:10.012.0,0x00000301,Standard,Data,0x08,68 3C 46 3C 00 00 00 00 ,
419,Receive,19:10:10.012.0,0x00000302,Standard,Data,0x08,39 00 C4 09 A9 50 9D 39 ,
420,Receive,19:10:10.018.0,0x00000303,Standard,Data,0x04,B1 00 34 1E ,
421,Receive,19:10:10.018.0,0x00000304,Standard,Data,0x06,04 8C 03 10 00 00 ,
422,Receive,19:10:10.029.0,0x00000309,Standard,Data,0x08,62 A8 00 3D 81 3C D6 FF ,
423,Receive,19:10:10.029.0,0x0000030a,Standard,Data,0x04,63 3C 5F 3B ,
424,Receive,19:10:10.039.0,0x00000400,Standard,Data,0x08,07 00 0C 00 00 00 00 00 ,
425,Receive,19:10:10.039.0,0x00000401,Standard,Data,0x08,D1 78 00 00 00 00 00 00 ,
426,Receive,19:10:10.115.0,0x00000301,Standard,Data,0x08,68 3C 39 3C 00 00 00 00 ,
427,Receive,19:10:10.115.0,0x00000302,Standard,Data,0x08,39 00 C4 09 A9 50 9D 39 ,
428,Receive,19:10:10.140.0,0x00000303,Standard,Data,0x04,B1 00 34 1E ,
429,Receive,19:10:10.140.0,0x00000304,Standard,Data,0x06,04 8C 03 10 00 00 ,
430,Receive,19:10:10.140.0,0x00000309,Standard,Data,0x08,62 A8 00 3D 82 3C D4 FF ,
431,Receive,19:10:10.140.0,0x0000030a,Standard,Data,0x04,63 3C 5F 3B ,
432,Receive,19:10:10.140.0,0x00000400,Standard,Data,0x08,07 00 0C 00 00 00 00 00 ,
433,Receive,19:10:10.140.0,0x00000401,Standard,Data,0x08,E5 78 00 00 00 00 00 00 ,
434,Receive,19:10:10.210.0,0x00000301,Standard,Data,0x08,72 3C 48 3C 00 00 00 00 ,
435,Receive,19:10:10.210.0,0x00000302,Standard,Data,0x08,39 00 C4 09 A9 50 9D 39 ,
436,Receive,19:10:10.219.0,0x00000303,Standard,Data,0x04,B1 00 39 1E ,
437,Receive,19:10:10.219.0,0x00000304,Standard,Data,0x06,04 8C 03 10 00 00 ,
438,Receive,19:10:10.229.0,0x00000309,Standard,Data,0x08,62 A8 00 3D 80 3C D8 FF ,
439,Receive,19:10:10.229.0,0x0000030a,Standard,Data,0x04,5E 3C 5A 3B ,
440,Receive,19:10:10.239.0,0x00000400,Standard,Data,0x08,07 00 0C 00 00 00 00 00 ,
441,Receive,19:10:10.239.0,0x00000401,Standard,Data,0x08,E5 78 00 00 00 00 00 00 ,
442,Receive,19:10:10.317.0,0x00000301,Standard,Data,0x08,72 3C 44 3C 00 00 00 00 ,
443,Receive,19:10:10.317.0,0x00000302,Standard,Data,0x08,39 00 C4 09 A9 50 9D 39 ,
444,Receive,19:10:10.321.0,0x00000303,Standard,Data,0x04,B1 00 39 1E ,
445,Receive,19:10:10.321.0,0x00000304,Standard,Data,0x06,04 8C 03 10 00 00 ,
446,Receive,19:10:10.340.0,0x00000309,Standard,Data,0x08,62 A8 00 3D 7F 3C D4 FF ,
447,Receive,19:10:10.340.0,0x0000030a,Standard,Data,0x04,5E 3C 5A 3B ,
448,Receive,19:10:10.340.0,0x00000400,Standard,Data,0x08,07 00 0C 00 00 00 00 00 ,
449,Receive,19:10:10.340.0,0x00000401,Standard,Data,0x08,E5 78 00 00 00 00 00 00 ,
450,Receive,19:10:10.411.0,0x00000301,Standard,Data,0x08,72 3C 44 3C 00 00 00 00 ,
451,Receive,19:10:10.411.0,0x00000302,Standard,Data,0x08,39 00 C4 09 A9 50 9D 39 ,
452,Receive,19:10:10.419.0,0x00000303,Standard,Data,0x04,B1 00 39 1E ,
453,Receive,19:10:10.419.0,0x00000304,Standard,Data,0x06,04 8C 03 10 00 00 ,
454,Receive,19:10:10.430.0,0x00000309,Standard,Data,0x08,62 A8 00 3D 80 3C D2 FF ,
455,Receive,19:10:10.430.0,0x0000030a,Standard,Data,0x04,63 3C 5A 3B ,
456,Receive,19:10:10.438.0,0x00000400,Standard,Data,0x08,07 00 0C 00 00 00 00 00 ,
457,Receive,19:10:10.438.0,0x00000401,Standard,Data,0x08,E5 78 00 00 00 00 00 00 ,
458,Receive,19:10:10.516.0,0x00000301,Standard,Data,0x08,72 3C 44 3C 00 00 00 00 ,
459,Receive,19:10:10.516.0,0x00000302,Standard,Data,0x08,39 00 C4 09 A9 50 9D 39 ,
460,Receive,19:10:10.520.0,0x00000303,Standard,Data,0x04,B1 00 39 1E ,
461,Receive,19:10:10.520.0,0x00000304,Standard,Data,0x06,04 8C 03 10 00 00 ,
462,Receive,19:10:10.541.0,0x00000309,Standard,Data,0x08,62 A8 00 3D 7F 3C D4 FF ,
463,Receive,19:10:10.541.0,0x0000030a,Standard,Data,0x04,63 3C 5A 3B ,
464,Receive,19:10:10.541.0,0x00000400,Standard,Data,0x08,07 00 0C 00 00 00 00 00 ,
465,Receive,19:10:10.541.0,0x00000401,Standard,Data,0x08,E5 78 00 00 00 00 00 00 ,
466,Receive,19:10:10.612.0,0x00000301,Standard,Data,0x08,77 3C 4A 3C 00 00 00 00 ,
467,Receive,19:10:10.612.0,0x00000302,Standard,Data,0x08,39 00 C4 09 A9 50 9D 39 ,
468,Receive,19:10:10.618.0,0x00000303,Standard,Data,0x04,B1 00 3C 1E ,
469,Receive,19:10:10.618.0,0x00000304,Standard,Data,0x06,04 8C 03 10 00 00 ,
470,Receive,19:10:10.629.0,0x00000309,Standard,Data,0x08,62 A8 00 3D 82 3C D2 FF ,
471,Receive,19:10:10.629.0,0x0000030a,Standard,Data,0x04,5E 3C 5A 3B ,
472,Receive,19:10:10.640.0,0x00000400,Standard,Data,0x08,07 00 0C 00 00 00 00 00 ,
473,Receive,19:10:10.640.0,0x00000401,Standard,Data,0x08,F0 78 00 00 00 00 00 00 ,
474,Receive,19:10:10.714.0,0x00000301,Standard,Data,0x08,77 3C 45 3C 00 00 00 00 ,
475,Receive,19:10:10.714.0,0x00000302,Standard,Data,0x08,39 00 C4 09 A9 50 9D 39 ,
476,Receive,19:10:10.719.0,0x00000303,Standard,Data,0x04,B1 00 3C 1E ,
477,Receive,19:10:10.719.0,0x00000304,Standard,Data,0x06,04 8C 03 10 00 00 ,
478,Receive,19:10:10.740.0,0x00000309,Standard,Data,0x08,62 A8 00 3D 7E 3C D2 FF ,
479,Receive,19:10:10.740.0,0x0000030a,Standard,Data,0x04,5E 3C 5A 3B ,
480,Receive,19:10:10.742.0,0x00000400,Standard,Data,0x08,07 00 0C 00 00 00 00 00 ,
481,Receive,19:10:10.742.0,0x00000401,Standard,Data,0x08,F0 78 00 00 00 00 00 00 ,
482,Receive,19:10:10.813.0,0x00000604,Standard,Data,0x08,00 00 00 00 00 00 00 00 ,
483,Receive,19:10:10.813.0,0x00000605,Standard,Data,0x08,00 00 00 00 01 00 00 00 ,
484,Receive,19:10:10.813.0,0x00000606,Standard,Data,0x08,00 00 00 00 00 00 00 00 ,
485,Receive,19:10:10.813.0,0x00000301,Standard,Data,0x08,72 3C 3F 3C 00 00 00 00 ,
486,Receive,19:10:10.813.0,0x00000302,Standard,Data,0x08,39 00 C4 09 A9 50 9D 39 ,
487,Receive,19:10:10.813.0,0x00000402,Standard,Data,0x08,01 00 00 00 F8 25 00 00 ,
488,Receive,19:10:10.813.0,0x00000403,Standard,Data,0x08,64 00 00 00 E3 C3 07 00 ,
489,Receive,19:10:10.821.0,0x00000303,Standard,Data,0x04,B2 00 39 1E ,
490,Receive,19:10:10.821.0,0x00000304,Standard,Data,0x06,04 8C 03 10 00 00 ,
491,Receive,19:10:10.821.0,0x00000405,Standard,Data,0x08,10 0C 10 0C 13 0C 14 0C ,
492,Receive,19:10:10.821.0,0x00000406,Standard,Data,0x08,07 0C 1B 0C 17 0C 14 0C ,
493,Receive,19:10:10.830.0,0x00000309,Standard,Data,0x08,62 A8 00 3D 81 3C D6 FF ,
494,Receive,19:10:10.830.0,0x0000030a,Standard,Data,0x04,5E 3C 5A 3B ,
495,Receive,19:10:10.830.0,0x00000407,Standard,Data,0x04,17 0C 1D 0C ,
496,Receive,19:10:10.830.0,0x00000408,Standard,Data,0x04,6F 09 00 00 ,
497,Receive,19:10:10.841.0,0x00000400,Standard,Data,0x08,07 00 0C 00 00 00 00 00 ,
498,Receive,19:10:10.841.0,0x00000401,Standard,Data,0x08,E5 78 00 00 00 00 00 00 ,
499,Receive,19:10:10.841.0,0x00000409,Standard,Data,0x08,E5 E4 E5 D7 E5 E5 E5 E5 ,
500,Receive,19:10:10.841.0,0x00000506,Standard,Data,0x07,07 0C 1D 0C A5 E4 E5 ,
501,Receive,19:10:10.849.0,0x00000509,Standard,Data,0x03,3F 82 01 ,
502,Receive,19:10:10.849.0,0x0000050a,Standard,Data,0x03,E6 E6 E5 ,
503,Receive,19:10:10.859.0,0x0000050d,Standard,Data,0x08,00 00 00 00 00 00 00 00 ,
504,Receive,19:10:10.859.0,0x0000050d,Standard,Data,0x08,01 BB 03 00 00 00 00 00 ,
505,Receive,19:10:10.916.0,0x00000301,Standard,Data,0x08,72 3C 43 3C 00 00 00 00 ,
506,Receive,19:10:10.916.0,0x00000302,Standard,Data,0x08,39 00 C4 09 A9 50 9D 39 ,
507,Receive,19:10:10.918.0,0x00000303,Standard,Data,0x04,B2 00 39 1E ,
508,Receive,19:10:10.919.0,0x00000304,Standard,Data,0x06,04 8C 03 10 00 00 ,
509,Receive,19:10:10.942.0,0x00000309,Standard,Data,0x08,62 A8 00 3D 7E 3C D2 FF ,
510,Receive,19:10:10.942.0,0x0000030a,Standard,Data,0x04,5E 3C 5A 3B ,
511,Receive,19:10:10.942.0,0x00000400,Standard,Data,0x08,07 00 0C 00 00 00 00 00 ,
512,Receive,19:10:10.942.0,0x00000401,Standard,Data,0x08,E5 78 00 00 00 00 00 00 ,
513,Receive,19:10:11.011.0,0x00000301,Standard,Data,0x08,72 3C 49 3C 00 00 00 00 ,
514,Receive,19:10:11.011.0,0x00000302,Standard,Data,0x08,39 00 C4 09 A9 50 9D 39 ,
515,Receive,19:10:11.017.0,0x00000303,Standard,Data,0x04,B2 00 39 1E ,
516,Receive,19:10:11.018.0,0x00000304,Standard,Data,0x06,04 8C 03 10 00 00 ,
517,Receive,19:10:11.029.0,0x00000309,Standard,Data,0x08,62 A8 00 3D 81 3C D8 FF ,
518,Receive,19:10:11.029.0,0x0000030a,Standard,Data,0x04,63 3C 5A 3B ,
519,Receive,19:10:11.039.0,0x00000400,Standard,Data,0x08,07 00 0C 00 00 00 00 00 ,
520,Receive,19:10:11.039.0,0x00000401,Standard,Data,0x08,E5 78 00 00 00 00 00 00 ,
521,Receive,19:10:11.114.0,0x00000301,Standard,Data,0x08,72 3C 3E 3C 00 00 00 00 ,
522,Receive,19:10:11.114.0,0x00000302,Standard,Data,0x08,39 00 C4 09 A9 50 9D 39 ,
523,Receive,19:10:11.119.0,0x00000303,Standard,Data,0x04,B2 00 39 1E ,
524,Receive,19:10:11.119.0,0x00000304,Standard,Data,0x06,04 8C 03 10 00 00 ,
525,Receive,19:10:11.143.0,0x00000309,Standard,Data,0x08,62 A8 00 3D 7F 3C D2 FF ,
526,Receive,19:10:11.143.0,0x0000030a,Standard,Data,0x04,63 3C 5A 3B ,
527,Receive,19:10:11.143.0,0x00000400,Standard,Data,0x08,07 00 0C 00 00 00 00 00 ,
528,Receive,19:10:11.143.0,0x00000401,Standard,Data,0x08,E5 78 00 00 00 00 00 00 ,
529,Receive,19:10:11.210.0,0x00000301,Standard,Data,0x08,72 3C 45 3C 00 00 00 00 ,
530,Receive,19:10:11.210.0,0x00000302,Standard,Data,0x08,39 00 C4 09 A9 50 9D 39 ,
531,Receive,19:10:11.219.0,0x00000303,Standard,Data,0x04,B1 00 39 1E ,
532,Receive,19:10:11.219.0,0x00000304,Standard,Data,0x06,04 8C 03 10 00 00 ,
533,Receive,19:10:11.228.0,0x00000309,Standard,Data,0x08,62 A8 00 3D 81 3C D8 FF ,
534,Receive,19:10:11.228.0,0x0000030a,Standard,Data,0x04,5E 3C 5A 3B ,
535,Receive,19:10:11.239.0,0x00000400,Standard,Data,0x08,07 00 0C 00 00 00 00 00 ,
536,Receive,19:10:11.239.0,0x00000401,Standard,Data,0x08,E5 78 00 00 00 00 00 00 ,
537,Receive,19:10:11.314.0,0x00000301,Standard,Data,0x08,72 3C 3E 3C 00 00 00 00 ,
538,Receive,19:10:11.314.0,0x00000302,Standard,Data,0x08,39 00 C4 09 A9 50 9D 39 ,
