Index,Direction,Time Stamp,Frame ID,Format,Type,Data Length,Data(HEX)
1243,Receive,10:43:11.565.0,0x00000301,Data,Standard,0x08,ac 44 66 00 00 00 00 00 
1244,Receive,10:43:11.565.0,0x00000302,Data,Standard,0x08,d8 05 4c 04 a9 50 9d 39 
1245,Receive,10:43:11.572.0,0x00000303,Data,Standard,0x04,8c 14 1b 0f 
1246,Receive,10:43:11.572.0,0x00000304,Data,Standard,0x07,01 8c 00 20 00 c0 00 
1247,Receive,10:43:11.590.0,0x00000309,Data,Standard,0x08,62 a2 00 45 78 3c d1 ff 
1248,Receive,10:43:11.590.0,0x0000030a,Data,Standard,0x04,d8 08 d8 08 
1249,Receive,10:43:11.592.0,0x0000030b,Data,Standard,0x01,00 
1250,Receive,10:43:11.592.0,0x00000400,Data,Standard,0x08,03 00 00 00 00 00 00 00 
1251,Receive,10:43:11.603.0,0x00000401,Data,Standard,0x08,58 89 00 00 00 00 00 00 
1252,Receive,10:43:11.664.0,0x00000604,Data,Standard,0x08,00 00 00 00 00 00 00 00 
1253,Receive,10:43:11.664.0,0x00000605,Data,Standard,0x08,00 00 00 00 00 00 00 00 
1254,Receive,10:43:11.664.0,0x00000606,Data,Standard,0x08,00 00 00 00 00 00 00 00 
1255,Receive,10:43:11.664.0,0x00000301,Data,Standard,0x08,ac 44 68 00 00 00 00 00 
1256,Receive,10:43:11.664.0,0x00000302,Data,Standard,0x08,d8 05 4c 04 a9 50 9d 39 
1257,Receive,10:43:11.664.0,0x00000402,Data,Standard,0x08,1b 00 00 00 0d e2 01 00 
1258,Receive,10:43:11.666.0,0x00000403,Data,Standard,0x08,64 00 00 00 b3 e0 06 00 
1259,Receive,10:43:11.673.0,0x00000303,Data,Standard,0x04,8c 14 1b 0f 
1260,Receive,10:43:11.673.0,0x00000304,Data,Standard,0x07,01 8c 00 20 00 c0 00 
1261,Receive,10:43:11.673.0,0x00000404,Data,Standard,0x01,36 
1262,Receive,10:43:11.673.0,0x00000405,Data,Standard,0x08,bb 0d bb 0d bb 0d b9 0d 
1263,Receive,10:43:11.683.0,0x00000309,Data,Standard,0x08,62 a2 00 45 79 3c d5 ff 
1264,Receive,10:43:11.683.0,0x0000030a,Data,Standard,0x04,d8 08 d8 08 
1265,Receive,10:43:11.683.0,0x00000406,Data,Standard,0x08,bb 0d bb 0d bb 0d bb 0d 
1266,Receive,10:43:11.683.0,0x00000407,Data,Standard,0x04,bb 0d bc 0d 
1267,Receive,10:43:11.691.0,0x0000030b,Data,Standard,0x01,00 
1268,Receive,10:43:11.691.0,0x00000400,Data,Standard,0x08,03 00 00 00 00 00 00 00 
1269,Receive,10:43:11.691.0,0x00000408,Data,Standard,0x04,8a 1c 00 00 
1270,Receive,10:43:11.694.0,0x00000409,Data,Standard,0x08,e7 e6 e6 d7 e6 e6 e7 e7 
1271,Receive,10:43:11.703.0,0x00000401,Data,Standard,0x08,58 89 00 00 00 00 00 00 
1272,Receive,10:43:11.703.0,0x00000506,Data,Standard,0x07,b9 0d bc 0d a4 e6 e7 
1273,Receive,10:43:11.703.0,0x00000509,Data,Standard,0x03,40 6b 01 
1274,Receive,10:43:11.712.0,0x0000050a,Data,Standard,0x03,e9 e8 e7 
1275,Receive,10:43:11.712.0,0x0000050d,Data,Standard,0x08,00 00 00 00 00 00 00 00 
1276,Receive,10:43:11.722.0,0x0000050d,Data,Standard,0x08,01 79 35 00 00 00 00 00 
1277,Receive,10:43:11.722.0,0x00000703,Data,Standard,0x02,00 00 
1278,Receive,10:43:11.763.0,0x00000301,Data,Standard,0x08,ac 44 67 00 00 00 00 00 
1279,Receive,10:43:11.763.0,0x00000302,Data,Standard,0x08,d8 05 4c 04 a9 50 9d 39 
1280,Receive,10:43:11.772.0,0x00000303,Data,Standard,0x04,8c 14 1b 0f 
1281,Receive,10:43:11.772.0,0x00000304,Data,Standard,0x07,01 8c 00 20 00 c0 00 
1282,Receive,10:43:11.790.0,0x00000309,Data,Standard,0x08,62 a2 00 45 78 3c d5 ff 
1283,Receive,10:43:11.790.0,0x0000030a,Data,Standard,0x04,d8 08 d8 08 
1284,Receive,10:43:11.793.0,0x0000030b,Data,Standard,0x01,00 
1285,Receive,10:43:11.793.0,0x00000400,Data,Standard,0x08,03 00 00 00 00 00 00 00 
1286,Receive,10:43:11.803.0,0x00000401,Data,Standard,0x08,58 89 00 00 00 00 00 00 
1287,Receive,10:43:11.862.0,0x00000301,Data,Standard,0x08,ac 44 68 00 00 00 00 00 
1288,Receive,10:43:11.862.0,0x00000302,Data,Standard,0x08,d8 05 4c 04 a9 50 9d 39 
1289,Receive,10:43:11.873.0,0x00000303,Data,Standard,0x04,8c 14 1b 0f 
1290,Receive,10:43:11.873.0,0x00000304,Data,Standard,0x07,01 8c 00 20 00 c0 00 
1291,Receive,10:43:11.883.0,0x00000309,Data,Standard,0x08,62 a2 00 45 79 3c d7 ff 
1292,Receive,10:43:11.883.0,0x0000030a,Data,Standard,0x04,d8 08 d8 08 
1293,Receive,10:43:11.891.0,0x0000030b,Data,Standard,0x01,00 
1294,Receive,10:43:11.891.0,0x00000400,Data,Standard,0x08,03 00 00 00 00 00 00 00 
1295,Receive,10:43:11.903.0,0x00000401,Data,Standard,0x08,58 89 00 00 00 00 00 00 
1296,Receive,10:43:11.963.0,0x00000301,Data,Standard,0x08,ac 44 6b 00 00 00 00 00 
1297,Receive,10:43:11.963.0,0x00000302,Data,Standard,0x08,d8 05 4c 04 a9 50 9d 39 
1298,Receive,10:43:11.972.0,0x00000303,Data,Standard,0x04,8c 14 1b 0f 
1299,Receive,10:43:11.972.0,0x00000304,Data,Standard,0x07,01 8c 00 20 00 c0 00 
1300,Receive,10:43:11.992.0,0x00000309,Data,Standard,0x08,62 a2 00 45 78 3c d1 ff 
1301,Receive,10:43:11.992.0,0x0000030a,Data,Standard,0x04,d8 08 d8 08 
1302,Receive,10:43:11.992.0,0x0000030b,Data,Standard,0x01,00 
1303,Receive,10:43:11.992.0,0x00000400,Data,Standard,0x08,03 00 00 00 00 00 00 00 
1304,Receive,10:43:12.003.0,0x00000401,Data,Standard,0x08,58 89 00 00 00 00 00 00 
1305,Receive,10:43:12.063.0,0x00000301,Data,Standard,0x08,ac 44 66 00 00 00 00 00 
1306,Receive,10:43:12.063.0,0x00000302,Data,Standard,0x08,d8 05 4c 04 a9 50 9d 39 
1307,Receive,10:43:12.073.0,0x00000303,Data,Standard,0x04,8c 14 1b 0f 
1308,Receive,10:43:12.073.0,0x00000304,Data,Standard,0x07,01 8c 00 20 00 c0 00 
1309,Receive,10:43:12.081.0,0x00000309,Data,Standard,0x08,62 a2 00 45 79 3c d5 ff 
1310,Receive,10:43:12.081.0,0x0000030a,Data,Standard,0x04,d8 08 d8 08 
1311,Receive,10:43:12.091.0,0x0000030b,Data,Standard,0x01,00 
1312,Receive,10:43:12.092.0,0x00000400,Data,Standard,0x08,03 00 00 00 00 00 00 00 
1313,Receive,10:43:12.103.0,0x00000401,Data,Standard,0x08,58 89 00 00 00 00 00 00 
1314,Receive,10:43:12.163.0,0x00000301,Data,Standard,0x08,ac 44 68 00 00 00 00 00 
1315,Receive,10:43:12.163.0,0x00000302,Data,Standard,0x08,d8 05 4c 04 a9 50 9d 39 
1316,Receive,10:43:12.172.0,0x00000303,Data,Standard,0x04,8c 14 1b 0f 
1317,Receive,10:43:12.172.0,0x00000304,Data,Standard,0x07,01 8c 00 20 00 c0 00 
1318,Receive,10:43:12.192.0,0x00000309,Data,Standard,0x08,62 a2 00 45 78 3c d7 ff 
1319,Receive,10:43:12.192.0,0x0000030a,Data,Standard,0x04,d8 08 d8 08 
1320,Receive,10:43:12.192.0,0x0000030b,Data,Standard,0x01,00 
1321,Receive,10:43:12.192.0,0x00000400,Data,Standard,0x08,03 00 00 00 00 00 00 00 
1322,Receive,10:43:12.201.0,0x00000401,Data,Standard,0x08,58 89 00 00 00 00 00 00 
1323,Receive,10:43:12.262.0,0x00000301,Data,Standard,0x08,ac 44 68 00 00 00 00 00 
1324,Receive,10:43:12.262.0,0x00000302,Data,Standard,0x08,d8 05 4c 04 a9 50 9d 39 
1325,Receive,10:43:12.272.0,0x00000303,Data,Standard,0x04,8c 14 1b 0f 
1326,Receive,10:43:12.272.0,0x00000304,Data,Standard,0x07,01 8c 00 20 00 c0 00 
1327,Receive,10:43:12.283.0,0x00000309,Data,Standard,0x08,62 a2 00 45 79 3c d3 ff 
1328,Receive,10:43:12.283.0,0x0000030a,Data,Standard,0x04,d8 08 d8 08 
1329,Receive,10:43:12.291.0,0x0000030b,Data,Standard,0x01,00 
1330,Receive,10:43:12.291.0,0x00000400,Data,Standard,0x08,03 00 00 00 00 00 00 00 
1331,Receive,10:43:12.302.0,0x00000401,Data,Standard,0x08,58 89 00 00 00 00 00 00 
1332,Receive,10:43:12.364.0,0x00000301,Data,Standard,0x08,ac 44 68 00 00 00 00 00 
1333,Receive,10:43:12.364.0,0x00000302,Data,Standard,0x08,d8 05 4c 04 a9 50 9d 39 
1334,Receive,10:43:12.371.0,0x00000303,Data,Standard,0x04,8c 14 1b 0f 
1335,Receive,10:43:12.371.0,0x00000304,Data,Standard,0x07,01 8c 00 20 00 c0 00 
1336,Receive,10:43:12.391.0,0x00000309,Data,Standard,0x08,62 a2 00 45 78 3c d7 ff 
1337,Receive,10:43:12.391.0,0x0000030a,Data,Standard,0x04,d8 08 d8 08 
1338,Receive,10:43:12.393.0,0x0000030b,Data,Standard,0x01,00 
1339,Receive,10:43:12.393.0,0x00000400,Data,Standard,0x08,03 00 00 00 00 00 00 00 
1340,Receive,10:43:12.402.0,0x00000401,Data,Standard,0x08,58 89 00 00 00 00 00 00 
1341,Receive,10:43:12.462.0,0x00000301,Data,Standard,0x08,ac 44 6b 00 00 00 00 00 
1342,Receive,10:43:12.462.0,0x00000302,Data,Standard,0x08,d8 05 4c 04 a9 50 9d 39 
1343,Receive,10:43:12.473.0,0x00000303,Data,Standard,0x04,8c 14 1b 0f 
1344,Receive,10:43:12.473.0,0x00000304,Data,Standard,0x07,01 8c 00 20 00 c0 00 
1345,Receive,10:43:12.482.0,0x00000309,Data,Standard,0x08,62 a2 00 45 79 3c d7 ff 
1346,Receive,10:43:12.482.0,0x0000030a,Data,Standard,0x04,d8 08 d8 08 
1347,Receive,10:43:12.493.0,0x0000030b,Data,Standard,0x01,00 
1348,Receive,10:43:12.493.0,0x00000400,Data,Standard,0x08,03 00 00 00 00 00 00 00 
1349,Receive,10:43:12.502.0,0x00000401,Data,Standard,0x08,58 89 00 00 00 00 00 00 
1350,Receive,10:43:12.564.0,0x00000301,Data,Standard,0x08,ac 44 68 00 00 00 00 00 
1351,Receive,10:43:12.564.0,0x00000302,Data,Standard,0x08,d8 05 4c 04 a9 50 9d 39 
1352,Receive,10:43:12.572.0,0x00000303,Data,Standard,0x04,8c 14 1b 0f 
1353,Receive,10:43:12.572.0,0x00000304,Data,Standard,0x07,01 8c 00 20 00 c0 00 
1354,Receive,10:43:12.592.0,0x00000309,Data,Standard,0x08,62 a2 00 45 78 3c d3 ff 
1355,Receive,10:43:12.592.0,0x0000030a,Data,Standard,0x04,d8 08 d8 08 
1356,Receive,10:43:12.592.0,0x0000030b,Data,Standard,0x01,00 
1357,Receive,10:43:12.592.0,0x00000400,Data,Standard,0x08,03 00 00 00 00 00 00 00 
1358,Receive,10:43:12.601.0,0x00000401,Data,Standard,0x08,58 89 00 00 00 00 00 00 
1359,Receive,10:43:12.664.0,0x00000604,Data,Standard,0x08,00 00 00 00 00 00 00 00 
1360,Receive,10:43:12.664.0,0x00000605,Data,Standard,0x08,00 00 00 00 00 00 00 00 
1361,Receive,10:43:12.664.0,0x00000606,Data,Standard,0x08,00 00 00 00 00 00 00 00 
1362,Receive,10:43:12.664.0,0x00000301,Data,Standard,0x08,ac 44 67 00 00 00 00 00 
1363,Receive,10:43:12.664.0,0x00000302,Data,Standard,0x08,d8 05 4c 04 a9 50 9d 39 
1364,Receive,10:43:12.664.0,0x00000402,Data,Standard,0x08,1b 00 00 00 0d e2 01 00 
1365,Receive,10:43:12.664.0,0x00000403,Data,Standard,0x08,64 00 00 00 b3 e0 06 00 
1366,Receive,10:43:12.673.0,0x00000303,Data,Standard,0x04,8c 14 1b 0f 
1367,Receive,10:43:12.673.0,0x00000304,Data,Standard,0x07,01 8c 00 20 00 c0 00 
1368,Receive,10:43:12.673.0,0x00000404,Data,Standard,0x01,36 
1369,Receive,10:43:12.673.0,0x00000405,Data,Standard,0x08,bb 0d bb 0d bb 0d b9 0d 
1370,Receive,10:43:12.684.0,0x00000309,Data,Standard,0x08,62 a2 00 45 79 3c d5 ff 
1371,Receive,10:43:12.684.0,0x0000030a,Data,Standard,0x04,d8 08 d8 08 
1372,Receive,10:43:12.684.0,0x00000406,Data,Standard,0x08,bb 0d bb 0d bb 0d bb 0d 
1373,Receive,10:43:12.684.0,0x00000407,Data,Standard,0x04,bb 0d bc 0d 
1374,Receive,10:43:12.693.0,0x0000030b,Data,Standard,0x01,00 
1375,Receive,10:43:12.693.0,0x00000400,Data,Standard,0x08,03 00 00 00 00 00 00 00 
1376,Receive,10:43:12.693.0,0x00000408,Data,Standard,0x04,8b 1c 00 00 
1377,Receive,10:43:12.693.0,0x00000409,Data,Standard,0x08,e7 e6 e6 d7 e6 e6 e7 e7 
1378,Receive,10:43:12.704.0,0x00000401,Data,Standard,0x08,58 89 00 00 00 00 00 00 
1379,Receive,10:43:12.704.0,0x00000506,Data,Standard,0x07,b9 0d bc 0d a4 e6 e7 
1380,Receive,10:43:12.704.0,0x00000509,Data,Standard,0x03,40 6b 01 
1381,Receive,10:43:12.711.0,0x0000050a,Data,Standard,0x03,e9 e8 e7 
1382,Receive,10:43:12.711.0,0x0000050d,Data,Standard,0x08,00 00 00 00 00 00 00 00 
1383,Receive,10:43:12.723.0,0x0000050d,Data,Standard,0x08,01 79 35 00 00 00 00 00 
1384,Receive,10:43:12.723.0,0x00000703,Data,Standard,0x02,00 00 
1385,Receive,10:43:12.765.0,0x00000301,Data,Standard,0x08,ac 44 67 00 00 00 00 00 
1386,Receive,10:43:12.765.0,0x00000302,Data,Standard,0x08,d8 05 4c 04 a9 50 9d 39 
1387,Receive,10:43:12.773.0,0x00000303,Data,Standard,0x04,8c 14 1b 0f 
1388,Receive,10:43:12.773.0,0x00000304,Data,Standard,0x07,01 8c 00 20 00 c0 00 
1389,Receive,10:43:12.790.0,0x00000309,Data,Standard,0x08,62 a2 00 45 78 3c d5 ff 
1390,Receive,10:43:12.790.0,0x0000030a,Data,Standard,0x04,d8 08 d8 08 
1391,Receive,10:43:12.792.0,0x0000030b,Data,Standard,0x01,00 
1392,Receive,10:43:12.792.0,0x00000400,Data,Standard,0x08,03 00 00 00 00 00 00 00 
1393,Receive,10:43:12.802.0,0x00000401,Data,Standard,0x08,58 89 00 00 00 00 00 00 
1394,Receive,10:43:12.863.0,0x00000301,Data,Standard,0x08,ac 44 68 00 00 00 00 00 
1395,Receive,10:43:12.863.0,0x00000302,Data,Standard,0x08,d8 05 4c 04 a9 50 9d 39 
1396,Receive,10:43:12.872.0,0x00000303,Data,Standard,0x04,8c 14 1b 0f 
1397,Receive,10:43:12.872.0,0x00000304,Data,Standard,0x07,01 8c 00 20 00 c0 00 
1398,Receive,10:43:12.882.0,0x00000309,Data,Standard,0x08,62 a2 00 45 79 3c d7 ff 
1399,Receive,10:43:12.882.0,0x0000030a,Data,Standard,0x04,d8 08 d8 08 
1400,Receive,10:43:12.891.0,0x0000030b,Data,Standard,0x01,00 
1401,Receive,10:43:12.891.0,0x00000400,Data,Standard,0x08,03 00 00 00 00 00 00 00 
1402,Receive,10:43:12.903.0,0x00000401,Data,Standard,0x08,58 89 00 00 00 00 00 00 
1403,Receive,10:43:12.964.0,0x00000301,Data,Standard,0x08,ac 44 67 00 00 00 00 00 
1404,Receive,10:43:12.964.0,0x00000302,Data,Standard,0x08,d8 05 4c 04 a9 50 9d 39 
1405,Receive,10:43:12.972.0,0x00000303,Data,Standard,0x04,8c 14 1b 0f 
1406,Receive,10:43:12.972.0,0x00000304,Data,Standard,0x07,01 8c 00 20 00 c0 00 
1407,Receive,10:43:12.993.0,0x00000309,Data,Standard,0x08,62 a2 00 45 78 3c d7 ff 
1408,Receive,10:43:12.993.0,0x0000030a,Data,Standard,0x04,d8 08 d8 08 
1409,Receive,10:43:12.993.0,0x0000030b,Data,Standard,0x01,00 
1410,Receive,10:43:12.993.0,0x00000400,Data,Standard,0x08,03 00 00 00 00 00 00 00 
1411,Receive,10:43:13.001.0,0x00000401,Data,Standard,0x08,58 89 00 00 00 00 00 00 
1412,Receive,10:43:13.063.0,0x00000301,Data,Standard,0x08,ac 44 66 00 00 00 00 00 
1413,Receive,10:43:13.063.0,0x00000302,Data,Standard,0x08,d8 05 4c 04 a9 50 9d 39 
1414,Receive,10:43:13.072.0,0x00000303,Data,Standard,0x04,8c 14 1b 0f 
1415,Receive,10:43:13.072.0,0x00000304,Data,Standard,0x07,01 8c 00 20 00 c0 00 
1416,Receive,10:43:13.082.0,0x00000309,Data,Standard,0x08,62 a2 00 45 79 3c d7 ff 
1417,Receive,10:43:13.082.0,0x0000030a,Data,Standard,0x04,d8 08 d8 08 
1418,Receive,10:43:13.092.0,0x0000030b,Data,Standard,0x01,00 
1419,Receive,10:43:13.092.0,0x00000400,Data,Standard,0x08,03 00 00 00 00 00 00 00 
1420,Receive,10:43:13.102.0,0x00000401,Data,Standard,0x08,58 89 00 00 00 00 00 00 
1421,Receive,10:43:13.164.0,0x00000301,Data,Standard,0x08,ac 44 69 00 00 00 00 00 
1422,Receive,10:43:13.164.0,0x00000302,Data,Standard,0x08,d8 05 4c 04 a9 50 9d 39 
1423,Receive,10:43:13.171.0,0x00000303,Data,Standard,0x04,8c 14 1b 0f 
1424,Receive,10:43:13.171.0,0x00000304,Data,Standard,0x07,01 8c 00 20 00 c0 00 
1425,Receive,10:43:13.193.0,0x00000309,Data,Standard,0x08,62 a2 00 45 78 3c d5 ff 
1426,Receive,10:43:13.193.0,0x0000030a,Data,Standard,0x04,d8 08 d8 08 
1427,Receive,10:43:13.193.0,0x0000030b,Data,Standard,0x01,00 
1428,Receive,10:43:13.193.0,0x00000400,Data,Standard,0x08,03 00 00 00 00 00 00 00 
1429,Receive,10:43:13.202.0,0x00000401,Data,Standard,0x08,58 89 00 00 00 00 00 00 
1430,Receive,10:43:13.261.0,0x00000301,Data,Standard,0x08,ac 44 68 00 00 00 00 00 
1431,Receive,10:43:13.261.0,0x00000302,Data,Standard,0x08,d8 05 4c 04 a9 50 9d 39 
1432,Receive,10:43:13.273.0,0x00000303,Data,Standard,0x04,8c 14 1b 0f 
1433,Receive,10:43:13.273.0,0x00000304,Data,Standard,0x07,01 8c 00 20 00 c0 00 
1434,Receive,10:43:13.283.0,0x00000309,Data,Standard,0x08,62 a2 00 45 79 3c d3 ff 
1435,Receive,10:43:13.283.0,0x0000030a,Data,Standard,0x04,d8 08 d8 08 
1436,Receive,10:43:13.291.0,0x0000030b,Data,Standard,0x01,00 
1437,Receive,10:43:13.291.0,0x00000400,Data,Standard,0x08,03 00 00 00 00 00 00 00 
1438,Receive,10:43:13.303.0,0x00000401,Data,Standard,0x08,58 89 00 00 00 00 00 00 
1439,Receive,10:43:13.364.0,0x00000301,Data,Standard,0x08,ac 44 67 00 00 00 00 00 
1440,Receive,10:43:13.364.0,0x00000302,Data,Standard,0x08,d8 05 4c 04 a9 50 9d 39 
1441,Receive,10:43:13.372.0,0x00000303,Data,Standard,0x04,8c 14 1b 0f 
1442,Receive,10:43:13.372.0,0x00000304,Data,Standard,0x07,01 8c 00 20 00 c0 00 
1443,Receive,10:43:13.390.0,0x00000309,Data,Standard,0x08,62 a2 00 45 78 3c d7 ff 
1444,Receive,10:43:13.390.0,0x0000030a,Data,Standard,0x04,d8 08 d8 08 
1445,Receive,10:43:13.390.0,0x0000030b,Data,Standard,0x01,00 
1446,Receive,10:43:13.392.0,0x00000400,Data,Standard,0x08,03 00 00 00 00 00 00 00 
1447,Receive,10:43:13.402.0,0x00000401,Data,Standard,0x08,58 89 00 00 00 00 00 00 
1448,Receive,10:43:13.463.0,0x00000301,Data,Standard,0x08,ac 44 68 00 00 00 00 00 
1449,Receive,10:43:13.463.0,0x00000302,Data,Standard,0x08,d8 05 4c 04 a9 50 9d 39 
1450,Receive,10:43:13.472.0,0x00000303,Data,Standard,0x04,8c 14 1b 0f 
1451,Receive,10:43:13.472.0,0x00000304,Data,Standard,0x07,01 8c 00 20 00 c0 00 
1452,Receive,10:43:13.483.0,0x00000309,Data,Standard,0x08,62 a2 00 45 79 3c d9 ff 
1453,Receive,10:43:13.483.0,0x0000030a,Data,Standard,0x04,d8 08 d8 08 
1454,Receive,10:43:13.492.0,0x0000030b,Data,Standard,0x01,00 
1455,Receive,10:43:13.492.0,0x00000400,Data,Standard,0x08,03 00 00 00 00 00 00 00 
1456,Receive,10:43:13.502.0,0x00000401,Data,Standard,0x08,58 89 00 00 00 00 00 00 
1457,Receive,10:43:13.564.0,0x00000301,Data,Standard,0x08,ac 44 67 00 00 00 00 00 
1458,Receive,10:43:13.564.0,0x00000302,Data,Standard,0x08,d8 05 4c 04 a9 50 9d 39 
1459,Receive,10:43:13.573.0,0x00000303,Data,Standard,0x04,8c 14 1b 0f 
1460,Receive,10:43:13.573.0,0x00000304,Data,Standard,0x07,01 8c 00 20 00 c0 00 
1461,Receive,10:43:13.592.0,0x00000309,Data,Standard,0x08,62 a2 00 45 78 3c d9 ff 
1462,Receive,10:43:13.592.0,0x0000030a,Data,Standard,0x04,d8 08 d8 08 
1463,Receive,10:43:13.592.0,0x0000030b,Data,Standard,0x01,00 
1464,Receive,10:43:13.592.0,0x00000400,Data,Standard,0x08,03 00 00 00 00 00 00 00 
1465,Receive,10:43:13.601.0,0x00000401,Data,Standard,0x08,58 89 00 00 00 00 00 00 
1466,Receive,10:43:13.661.0,0x00000604,Data,Standard,0x08,00 00 00 00 00 00 00 00 
1467,Receive,10:43:13.661.0,0x00000605,Data,Standard,0x08,00 00 00 00 00 00 00 00 
1468,Receive,10:43:13.666.0,0x00000606,Data,Standard,0x08,00 00 00 00 00 00 00 00 
1469,Receive,10:43:13.666.0,0x00000301,Data,Standard,0x08,ac 44 69 00 00 00 00 00 
1470,Receive,10:43:13.666.0,0x00000302,Data,Standard,0x08,d8 05 4c 04 a9 50 9d 39 
1471,Receive,10:43:13.666.0,0x00000402,Data,Standard,0x08,1b 00 00 00 0d e2 01 00 
1472,Receive,10:43:13.666.0,0x00000403,Data,Standard,0x08,64 00 00 00 b3 e0 06 00 
1473,Receive,10:43:13.674.0,0x00000303,Data,Standard,0x04,8c 14 1b 0f 
1474,Receive,10:43:13.674.0,0x00000304,Data,Standard,0x07,01 8c 00 20 00 c0 00 
1475,Receive,10:43:13.674.0,0x00000404,Data,Standard,0x01,36 
1476,Receive,10:43:13.674.0,0x00000405,Data,Standard,0x08,bb 0d bb 0d bb 0d b9 0d 
1477,Receive,10:43:13.684.0,0x00000309,Data,Standard,0x08,62 a4 00 45 79 3c d7 ff 
1478,Receive,10:43:13.684.0,0x0000030a,Data,Standard,0x04,d8 08 d8 08 
1479,Receive,10:43:13.684.0,0x00000406,Data,Standard,0x08,bb 0d bb 0d bb 0d bb 0d 
1480,Receive,10:43:13.684.0,0x00000407,Data,Standard,0x04,bb 0d bc 0d 
1481,Receive,10:43:13.693.0,0x0000030b,Data,Standard,0x01,00 
1482,Receive,10:43:13.693.0,0x00000400,Data,Standard,0x08,03 00 00 00 00 00 00 00 
1483,Receive,10:43:13.693.0,0x00000408,Data,Standard,0x04,8c 1c 00 00 
1484,Receive,10:43:13.693.0,0x00000409,Data,Standard,0x08,e7 e6 e6 d7 e6 e6 e7 e7 
1485,Receive,10:43:13.701.0,0x00000401,Data,Standard,0x08,58 89 00 00 00 00 00 00 
1486,Receive,10:43:13.701.0,0x00000506,Data,Standard,0x07,b9 0d bc 0d a4 e6 e7 
1487,Receive,10:43:13.704.0,0x00000509,Data,Standard,0x03,40 6b 01 
1488,Receive,10:43:13.712.0,0x0000050a,Data,Standard,0x03,e9 e8 e7 
1489,Receive,10:43:13.712.0,0x0000050d,Data,Standard,0x08,00 00 00 00 00 00 00 00 
1490,Receive,10:43:13.723.0,0x0000050d,Data,Standard,0x08,01 79 35 00 00 00 00 00 
1491,Receive,10:43:13.723.0,0x00000703,Data,Standard,0x02,00 00 
1492,Receive,10:43:13.763.0,0x00000301,Data,Standard,0x08,ac 44 68 00 00 00 00 00 
1493,Receive,10:43:13.764.0,0x00000302,Data,Standard,0x08,d8 05 4c 04 a9 50 9d 39 
1494,Receive,10:43:13.772.0,0x00000303,Data,Standard,0x04,8c 14 1b 0f 
1495,Receive,10:43:13.772.0,0x00000304,Data,Standard,0x07,01 8c 00 20 00 c0 00 
1496,Receive,10:43:13.793.0,0x00000309,Data,Standard,0x08,62 a3 00 45 78 3c d7 ff 
1497,Receive,10:43:13.793.0,0x0000030a,Data,Standard,0x04,d8 08 d8 08 
1498,Receive,10:43:13.793.0,0x0000030b,Data,Standard,0x01,00 
1499,Receive,10:43:13.793.0,0x00000400,Data,Standard,0x08,03 00 00 00 00 00 00 00 
1500,Receive,10:43:13.803.0,0x00000401,Data,Standard,0x08,4d 89 00 00 00 00 00 00 
1501,Receive,10:43:13.863.0,0x00000301,Data,Standard,0x08,a6 44 67 00 00 00 00 00 
1502,Receive,10:43:13.863.0,0x00000302,Data,Standard,0x08,d8 05 4c 04 a9 50 9d 39 
1503,Receive,10:43:13.872.0,0x00000303,Data,Standard,0x04,8b 14 1a 0f 
1504,Receive,10:43:13.872.0,0x00000304,Data,Standard,0x07,01 8c 00 20 00 c0 00 
1505,Receive,10:43:13.883.0,0x00000309,Data,Standard,0x08,62 a3 00 45 79 3c db ff 
1506,Receive,10:43:13.883.0,0x0000030a,Data,Standard,0x04,74 03 74 03 
1507,Receive,10:43:13.892.0,0x0000030b,Data,Standard,0x01,00 
1508,Receive,10:43:13.892.0,0x00000400,Data,Standard,0x08,03 00 00 00 00 00 00 00 
1509,Receive,10:43:13.902.0,0x00000401,Data,Standard,0x08,4d 89 00 00 00 00 00 00 
1510,Receive,10:43:13.965.0,0x00000301,Data,Standard,0x08,a6 44 67 00 00 00 00 00 
1511,Receive,10:43:13.965.0,0x00000302,Data,Standard,0x08,d8 05 4c 04 a9 50 9d 39 
1512,Receive,10:43:13.972.0,0x00000303,Data,Standard,0x04,8b 14 1a 0f 
1513,Receive,10:43:13.972.0,0x00000304,Data,Standard,0x07,01 8c 00 20 00 c0 00 
1514,Receive,10:43:13.993.0,0x00000309,Data,Standard,0x08,62 a2 00 45 78 3c d7 ff 
1515,Receive,10:43:13.993.0,0x0000030a,Data,Standard,0x04,74 03 74 03 
1516,Receive,10:43:13.993.0,0x0000030b,Data,Standard,0x01,00 
1517,Receive,10:43:13.993.0,0x00000400,Data,Standard,0x08,03 00 00 00 00 00 00 00 
1518,Receive,10:43:14.002.0,0x00000401,Data,Standard,0x08,4d 89 00 00 00 00 00 00 
1519,Receive,10:43:14.063.0,0x00000301,Data,Standard,0x08,a6 44 67 00 00 00 00 00 
1520,Receive,10:43:14.063.0,0x00000302,Data,Standard,0x08,d8 05 4c 04 a9 50 9d 39 
1521,Receive,10:43:14.072.0,0x00000303,Data,Standard,0x04,8b 14 1a 0f 
1522,Receive,10:43:14.072.0,0x00000304,Data,Standard,0x07,01 8c 00 20 00 c0 00 
1523,Receive,10:43:14.083.0,0x00000309,Data,Standard,0x08,62 a2 00 45 79 3c d5 ff 
1524,Receive,10:43:14.083.0,0x0000030a,Data,Standard,0x04,74 03 74 03 
