序号,传输方向,时间戳,ID,帧格式,帧类型,长度,数据,
976,接收,19:08:09.032.0,0x00000309,标准帧,数据帧,0x08,62 A8 00 3D 7D 3C D8 FF ,
977,接收,19:08:09.032.0,0x0000030a,标准帧,数据帧,0x04,5E 3C 5A 3B ,
978,接收,19:08:09.042.0,0x00000400,标准帧,数据帧,0x08,07 00 0C 00 00 00 00 00 ,
979,接收,19:08:09.042.0,0x00000401,标准帧,数据帧,0x08,D1 78 00 00 0A 00 00 00 ,
980,接收,19:08:09.119.0,0x00000301,标准帧,数据帧,0x08,68 3C 43 3C 01 00 00 00 ,
981,接收,19:08:09.119.0,0x00000302,标准帧,数据帧,0x08,39 00 C4 09 A9 50 9D 39 ,
982,接收,19:08:09.141.0,0x00000303,标准帧,数据帧,0x04,B1 00 34 1E ,
983,接收,19:08:09.141.0,0x00000304,标准帧,数据帧,0x06,04 8C 03 10 00 00 ,
984,接收,19:08:09.141.0,0x00000309,标准帧,数据帧,0x08,62 A8 00 3D 7E 3C D2 FF ,
985,接收,19:08:09.141.0,0x0000030a,标准帧,数据帧,0x04,5E 3C 5A 3B ,
986,接收,19:08:09.141.0,0x00000400,标准帧,数据帧,0x08,07 00 0C 00 00 00 00 00 ,
987,接收,19:08:09.141.0,0x00000401,标准帧,数据帧,0x08,DB 78 00 00 00 00 00 00 ,
988,接收,19:08:09.213.0,0x00000301,标准帧,数据帧,0x08,6D 3C 48 3C 00 00 00 00 ,
989,接收,19:08:09.213.0,0x00000302,标准帧,数据帧,0x08,39 00 C4 09 A9 50 9D 39 ,
990,接收,19:08:09.221.0,0x00000303,标准帧,数据帧,0x04,B2 00 36 1E ,
991,接收,19:08:09.221.0,0x00000304,标准帧,数据帧,0x06,04 8C 03 10 00 00 ,
992,接收,19:08:09.230.0,0x00000309,标准帧,数据帧,0x08,62 A8 00 3D 7E 3C D4 FF ,
993,接收,19:08:09.230.0,0x0000030a,标准帧,数据帧,0x04,5E 3C 5A 3B ,
994,接收,19:08:09.240.0,0x00000400,标准帧,数据帧,0x08,07 00 0C 00 00 00 00 00 ,
995,接收,19:08:09.240.0,0x00000401,标准帧,数据帧,0x08,DB 78 00 00 00 00 00 00 ,
996,接收,19:08:09.319.0,0x00000301,标准帧,数据帧,0x08,6D 3C 44 3C 00 00 00 00 ,
997,接收,19:08:09.319.0,0x00000302,标准帧,数据帧,0x08,39 00 C4 09 A9 50 9D 39 ,
998,接收,19:08:09.341.0,0x00000303,标准帧,数据帧,0x04,B2 00 36 1E ,
999,接收,19:08:09.341.0,0x00000304,标准帧,数据帧,0x06,04 8C 03 10 00 00 ,
1000,接收,19:08:09.341.0,0x00000309,标准帧,数据帧,0x08,62 A8 00 3D 7E 3C D4 FF ,
1001,接收,19:08:09.341.0,0x0000030a,标准帧,数据帧,0x04,5E 3C 5A 3B ,
1002,接收,19:08:09.341.0,0x00000400,标准帧,数据帧,0x08,07 00 0C 00 00 00 00 00 ,
1003,接收,19:08:09.341.0,0x00000401,标准帧,数据帧,0x08,D1 78 00 00 00 00 00 00 ,
1004,接收,19:08:09.414.0,0x00000301,标准帧,数据帧,0x08,68 3C 43 3C 00 00 00 00 ,
1005,接收,19:08:09.414.0,0x00000302,标准帧,数据帧,0x08,39 00 C4 09 A9 50 9D 39 ,
1006,接收,19:08:09.422.0,0x00000303,标准帧,数据帧,0x04,B1 00 34 1E ,
1007,接收,19:08:09.423.0,0x00000304,标准帧,数据帧,0x06,04 8C 03 10 00 00 ,
1008,接收,19:08:09.432.0,0x00000309,标准帧,数据帧,0x08,62 A8 00 3D 7F 3C D8 FF ,
1009,接收,19:08:09.433.0,0x0000030a,标准帧,数据帧,0x04,5E 3C 5F 3B ,
1010,接收,19:08:09.441.0,0x00000400,标准帧,数据帧,0x08,07 00 0C 00 00 00 00 00 ,
1011,接收,19:08:09.441.0,0x00000401,标准帧,数据帧,0x08,D1 78 00 00 00 00 00 00 ,
1012,接收,19:08:09.518.0,0x00000301,标准帧,数据帧,0x08,68 3C 42 3C 00 00 00 00 ,
1013,接收,19:08:09.518.0,0x00000302,标准帧,数据帧,0x08,39 00 C4 09 A9 50 9D 39 ,
1014,接收,19:08:09.540.0,0x00000303,标准帧,数据帧,0x04,B1 00 34 1E ,
1015,接收,19:08:09.540.0,0x00000304,标准帧,数据帧,0x06,04 8C 03 10 00 00 ,
1016,接收,19:08:09.540.0,0x00000309,标准帧,数据帧,0x08,62 A8 00 3D 7E 3C D6 FF ,
1017,接收,19:08:09.540.0,0x0000030a,标准帧,数据帧,0x04,5E 3C 5F 3B ,
1018,接收,19:08:09.540.0,0x00000400,标准帧,数据帧,0x08,07 00 0C 00 00 00 00 00 ,
1019,接收,19:08:09.540.0,0x00000401,标准帧,数据帧,0x08,D1 78 00 00 00 00 00 00 ,
1020,接收,19:08:09.614.0,0x00000301,标准帧,数据帧,0x08,68 3C 44 3C 00 00 00 00 ,
1021,接收,19:08:09.614.0,0x00000302,标准帧,数据帧,0x08,39 00 C4 09 A9 50 9D 39 ,
1022,接收,19:08:09.620.0,0x00000303,标准帧,数据帧,0x04,B1 00 34 1E ,
1023,接收,19:08:09.620.0,0x00000304,标准帧,数据帧,0x06,04 8C 03 10 00 00 ,
1024,接收,19:08:09.631.0,0x00000309,标准帧,数据帧,0x08,62 A8 00 3D 7E 3C D8 FF ,
1025,接收,19:08:09.631.0,0x0000030a,标准帧,数据帧,0x04,5E 3C 5F 3B ,
1026,接收,19:08:09.641.0,0x00000400,标准帧,数据帧,0x08,07 00 0C 00 00 00 00 00 ,
1027,接收,19:08:09.641.0,0x00000401,标准帧,数据帧,0x08,D1 78 00 00 00 00 00 00 ,
1028,接收,19:08:09.718.0,0x00000301,标准帧,数据帧,0x08,68 3C 43 3C 00 00 00 00 ,
1029,接收,19:08:09.718.0,0x00000302,标准帧,数据帧,0x08,39 00 C4 09 A9 50 9D 39 ,
1030,接收,19:08:09.722.0,0x00000303,标准帧,数据帧,0x04,B1 00 34 1E ,
1031,接收,19:08:09.722.0,0x00000304,标准帧,数据帧,0x06,04 8C 03 10 00 00 ,
1032,接收,19:08:09.744.0,0x00000309,标准帧,数据帧,0x08,62 A8 00 3D 82 3C D6 FF ,
1033,接收,19:08:09.744.0,0x0000030a,标准帧,数据帧,0x04,5E 3C 5F 3B ,
1034,接收,19:08:09.744.0,0x00000400,标准帧,数据帧,0x08,07 00 0C 00 00 00 00 00 ,
1035,接收,19:08:09.744.0,0x00000401,标准帧,数据帧,0x08,D1 78 00 00 00 00 00 00 ,
1036,接收,19:08:09.816.0,0x00000604,标准帧,数据帧,0x08,00 00 00 00 00 00 00 00 ,
1037,接收,19:08:09.816.0,0x00000605,标准帧,数据帧,0x08,00 00 00 00 01 00 00 00 ,
1038,接收,19:08:09.816.0,0x00000606,标准帧,数据帧,0x08,00 00 00 00 00 00 00 00 ,
1039,接收,19:08:09.816.0,0x00000301,标准帧,数据帧,0x08,68 3C 49 3C 00 00 00 00 ,
1040,接收,19:08:09.816.0,0x00000302,标准帧,数据帧,0x08,39 00 C4 09 A9 50 9D 39 ,
1041,接收,19:08:09.816.0,0x00000402,标准帧,数据帧,0x08,01 00 00 00 F8 25 00 00 ,
1042,接收,19:08:09.816.0,0x00000403,标准帧,数据帧,0x08,64 00 00 00 E3 C3 07 00 ,
1043,接收,19:08:09.824.0,0x00000303,标准帧,数据帧,0x04,B1 00 34 1E ,
1044,接收,19:08:09.824.0,0x00000304,标准帧,数据帧,0x06,04 8C 03 10 00 00 ,
1045,接收,19:08:09.824.0,0x00000405,标准帧,数据帧,0x08,10 0C 10 0C 13 0C 16 0C ,
1046,接收,19:08:09.824.0,0x00000406,标准帧,数据帧,0x08,07 0C 1B 0C 17 0C 14 0C ,
1047,接收,19:08:09.834.0,0x00000309,标准帧,数据帧,0x08,62 A8 00 3D 7E 3C D4 FF ,
1048,接收,19:08:09.834.0,0x0000030a,标准帧,数据帧,0x04,5E 3C 5A 3B ,
1049,接收,19:08:09.834.0,0x00000407,标准帧,数据帧,0x04,17 0C 1D 0C ,
1050,接收,19:08:09.834.0,0x00000408,标准帧,数据帧,0x04,F6 08 00 00 ,
1051,接收,19:08:09.843.0,0x00000400,标准帧,数据帧,0x08,07 00 0C 00 00 00 00 00 ,
1052,接收,19:08:09.843.0,0x00000401,标准帧,数据帧,0x08,D1 78 00 00 00 00 00 00 ,
1053,接收,19:08:09.843.0,0x00000409,标准帧,数据帧,0x08,E5 E4 E5 D7 E5 E5 E5 E5 ,
1054,接收,19:08:09.843.0,0x00000506,标准帧,数据帧,0x07,07 0C 1D 0C A5 E4 E5 ,
1055,接收,19:08:09.850.0,0x00000509,标准帧,数据帧,0x03,3F 82 01 ,
1056,接收,19:08:09.850.0,0x0000050a,标准帧,数据帧,0x03,E6 E6 E5 ,
1057,接收,19:08:09.861.0,0x0000050d,标准帧,数据帧,0x08,00 00 00 00 00 00 00 00 ,
1058,接收,19:08:09.861.0,0x0000050d,标准帧,数据帧,0x08,01 BB 03 00 00 00 00 00 ,
1059,接收,19:08:09.918.0,0x00000301,标准帧,数据帧,0x08,68 3C 40 3C 00 00 00 00 ,
1060,接收,19:08:09.918.0,0x00000302,标准帧,数据帧,0x08,39 00 C4 09 A9 50 9D 39 ,
1061,接收,19:08:09.921.0,0x00000303,标准帧,数据帧,0x04,B1 00 34 1E ,
1062,接收,19:08:09.921.0,0x00000304,标准帧,数据帧,0x06,04 8C 03 10 00 00 ,
1063,接收,19:08:09.943.0,0x00000309,标准帧,数据帧,0x08,62 A8 00 3D 83 3C D2 FF ,
1064,接收,19:08:09.943.0,0x0000030a,标准帧,数据帧,0x04,5E 3C 5A 3B ,
1065,接收,19:08:09.943.0,0x00000400,标准帧,数据帧,0x08,07 00 0C 00 00 00 00 00 ,
1066,接收,19:08:09.943.0,0x00000401,标准帧,数据帧,0x08,D1 78 00 00 00 00 00 00 ,
1067,接收,19:08:10.013.0,0x00000301,标准帧,数据帧,0x08,68 3C 49 3C 00 00 00 00 ,
1068,接收,19:08:10.013.0,0x00000302,标准帧,数据帧,0x08,39 00 C4 09 A9 50 9D 39 ,
1069,接收,19:08:10.021.0,0x00000303,标准帧,数据帧,0x04,B1 00 34 1E ,
1070,接收,19:08:10.021.0,0x00000304,标准帧,数据帧,0x06,04 8C 03 10 00 00 ,
1071,接收,19:08:10.031.0,0x00000309,标准帧,数据帧,0x08,62 A8 00 3D 7F 3C DA FF ,
1072,接收,19:08:10.031.0,0x0000030a,标准帧,数据帧,0x04,5E 3C 5A 3B ,
1073,接收,19:08:10.040.0,0x00000400,标准帧,数据帧,0x08,07 00 0C 00 00 00 00 00 ,
1074,接收,19:08:10.040.0,0x00000401,标准帧,数据帧,0x08,D1 78 00 00 00 00 00 00 ,
1075,接收,19:08:10.117.0,0x00000301,标准帧,数据帧,0x08,68 3C 44 3C 00 00 00 00 ,
1076,接收,19:08:10.117.0,0x00000302,标准帧,数据帧,0x08,39 00 C4 09 A9 50 9D 39 ,
1077,接收,19:08:10.123.0,0x00000303,标准帧,数据帧,0x04,B1 00 34 1E ,
1078,接收,19:08:10.123.0,0x00000304,标准帧,数据帧,0x06,04 8C 03 10 00 00 ,
1079,接收,19:08:10.143.0,0x00000309,标准帧,数据帧,0x08,62 A8 00 3D 83 3C DA FF ,
1080,接收,19:08:10.143.0,0x0000030a,标准帧,数据帧,0x04,5E 3C 5A 3B ,
1081,接收,19:08:10.143.0,0x00000400,标准帧,数据帧,0x08,07 00 0C 00 00 00 00 00 ,
1082,接收,19:08:10.143.0,0x00000401,标准帧,数据帧,0x08,D1 78 00 00 00 00 00 00 ,
1083,接收,19:08:10.213.0,0x00000301,标准帧,数据帧,0x08,6D 3C 4B 3C 00 00 00 00 ,
1084,接收,19:08:10.213.0,0x00000302,标准帧,数据帧,0x08,39 00 C4 09 A9 50 9D 39 ,
1085,接收,19:08:10.220.0,0x00000303,标准帧,数据帧,0x04,B1 00 36 1E ,
1086,接收,19:08:10.220.0,0x00000304,标准帧,数据帧,0x06,04 8C 03 10 00 00 ,
1087,接收,19:08:10.231.0,0x00000309,标准帧,数据帧,0x08,62 A8 00 3D 7F 3C D6 FF ,
1088,接收,19:08:10.231.0,0x0000030a,标准帧,数据帧,0x04,5E 3C 5F 3B ,
1089,接收,19:08:10.240.0,0x00000400,标准帧,数据帧,0x08,07 00 0C 00 00 00 00 00 ,
1090,接收,19:08:10.241.0,0x00000401,标准帧,数据帧,0x08,DB 78 00 00 00 00 00 00 ,
1091,接收,19:08:10.319.0,0x00000301,标准帧,数据帧,0x08,6D 3C 49 3C 00 00 00 00 ,
1092,接收,19:08:10.319.0,0x00000302,标准帧,数据帧,0x08,39 00 C4 09 A9 50 9D 39 ,
1093,接收,19:08:10.322.0,0x00000303,标准帧,数据帧,0x04,B1 00 36 1E ,
1094,接收,19:08:10.322.0,0x00000304,标准帧,数据帧,0x06,04 8C 03 10 00 00 ,
1095,接收,19:08:10.343.0,0x00000309,标准帧,数据帧,0x08,62 A8 00 3D 83 3C D8 FF ,
1096,接收,19:08:10.343.0,0x0000030a,标准帧,数据帧,0x04,5E 3C 5F 3B ,
1097,接收,19:08:10.343.0,0x00000400,标准帧,数据帧,0x08,07 00 0C 00 00 00 00 00 ,
1098,接收,19:08:10.343.0,0x00000401,标准帧,数据帧,0x08,DB 78 00 00 00 00 00 00 ,
1099,接收,19:08:10.412.0,0x00000301,标准帧,数据帧,0x08,6D 3C 47 3C 00 00 00 00 ,
1100,接收,19:08:10.412.0,0x00000302,标准帧,数据帧,0x08,39 00 C4 09 A9 50 9D 39 ,
1101,接收,19:08:10.421.0,0x00000303,标准帧,数据帧,0x04,B1 00 36 1E ,
1102,接收,19:08:10.421.0,0x00000304,标准帧,数据帧,0x06,04 8C 03 10 00 00 ,
1103,接收,19:08:10.431.0,0x00000309,标准帧,数据帧,0x08,62 A8 00 3D 7E 3C D6 FF ,
1104,接收,19:08:10.431.0,0x0000030a,标准帧,数据帧,0x04,63 3C 5A 3B ,
1105,接收,19:08:10.440.0,0x00000400,标准帧,数据帧,0x08,07 00 0C 00 00 00 00 00 ,
1106,接收,19:08:10.440.0,0x00000401,标准帧,数据帧,0x08,DB 78 00 00 00 00 00 00 ,
1107,接收,19:08:10.518.0,0x00000301,标准帧,数据帧,0x08,6D 3C 3E 3C 00 00 00 00 ,
1108,接收,19:08:10.518.0,0x00000302,标准帧,数据帧,0x08,39 00 C4 09 A9 50 9D 39 ,
1109,接收,19:08:10.522.0,0x00000303,标准帧,数据帧,0x04,B1 00 36 1E ,
1110,接收,19:08:10.522.0,0x00000304,标准帧,数据帧,0x06,04 8C 03 10 00 00 ,
1111,接收,19:08:10.542.0,0x00000309,标准帧,数据帧,0x08,62 A8 00 3D 83 3C D2 FF ,
1112,接收,19:08:10.542.0,0x0000030a,标准帧,数据帧,0x04,63 3C 5A 3B ,
1113,接收,19:08:10.542.0,0x00000400,标准帧,数据帧,0x08,07 00 0C 00 00 00 00 00 ,
1114,接收,19:08:10.542.0,0x00000401,标准帧,数据帧,0x08,DB 78 00 00 00 00 00 00 ,
1115,接收,19:08:10.613.0,0x00000301,标准帧,数据帧,0x08,6D 3C 47 3C 00 00 00 00 ,
1116,接收,19:08:10.613.0,0x00000302,标准帧,数据帧,0x08,39 00 C4 09 A9 50 9D 39 ,
1117,接收,19:08:10.621.0,0x00000303,标准帧,数据帧,0x04,B1 00 36 1E ,
1118,接收,19:08:10.621.0,0x00000304,标准帧,数据帧,0x06,04 8C 03 10 00 00 ,
1119,接收,19:08:10.632.0,0x00000309,标准帧,数据帧,0x08,62 A8 00 3D 7F 3C D6 FF ,
1120,接收,19:08:10.632.0,0x0000030a,标准帧,数据帧,0x04,63 3C 5A 3B ,
1121,接收,19:08:10.642.0,0x00000400,标准帧,数据帧,0x08,07 00 0C 00 00 00 00 00 ,
1122,接收,19:08:10.642.0,0x00000401,标准帧,数据帧,0x08,DB 78 00 00 00 00 00 00 ,
1123,接收,19:08:10.718.0,0x00000301,标准帧,数据帧,0x08,6D 3C 41 3C 00 00 00 00 ,
1124,接收,19:08:10.718.0,0x00000302,标准帧,数据帧,0x08,39 00 C4 09 A9 50 9D 39 ,
1125,接收,19:08:10.741.0,0x00000303,标准帧,数据帧,0x04,B1 00 36 1E ,
1126,接收,19:08:10.741.0,0x00000304,标准帧,数据帧,0x06,04 8C 03 10 00 00 ,
1127,接收,19:08:10.741.0,0x00000309,标准帧,数据帧,0x08,62 A8 00 3D 7E 3C D4 FF ,
1128,接收,19:08:10.741.0,0x0000030a,标准帧,数据帧,0x04,63 3C 5A 3B ,
1129,接收,19:08:10.741.0,0x00000400,标准帧,数据帧,0x08,07 00 0C 00 00 00 00 00 ,
1130,接收,19:08:10.741.0,0x00000401,标准帧,数据帧,0x08,DB 78 00 00 00 00 00 00 ,
1131,接收,19:08:10.812.0,0x00000604,标准帧,数据帧,0x08,00 00 00 00 00 00 00 00 ,
1132,接收,19:08:10.812.0,0x00000605,标准帧,数据帧,0x08,00 00 00 00 01 00 00 00 ,
1133,接收,19:08:10.817.0,0x00000606,标准帧,数据帧,0x08,00 00 00 00 00 00 00 00 ,
1134,接收,19:08:10.817.0,0x00000301,标准帧,数据帧,0x08,6D 3C 46 3C 00 00 00 00 ,
1135,接收,19:08:10.817.0,0x00000302,标准帧,数据帧,0x08,39 00 C4 09 A9 50 9D 39 ,
1136,接收,19:08:10.817.0,0x00000402,标准帧,数据帧,0x08,01 00 00 00 F8 25 00 00 ,
1137,接收,19:08:10.817.0,0x00000403,标准帧,数据帧,0x08,64 00 00 00 E3 C3 07 00 ,
1138,接收,19:08:10.822.0,0x00000303,标准帧,数据帧,0x04,B1 00 36 1E ,
1139,接收,19:08:10.822.0,0x00000304,标准帧,数据帧,0x06,04 8C 03 10 00 00 ,
1140,接收,19:08:10.822.0,0x00000405,标准帧,数据帧,0x08,10 0C 10 0C 13 0C 14 0C ,
1141,接收,19:08:10.822.0,0x00000406,标准帧,数据帧,0x08,09 0C 1B 0C 17 0C 14 0C ,
1142,接收,19:08:10.833.0,0x00000309,标准帧,数据帧,0x08,62 A8 00 3D 7E 3C D8 FF ,
1143,接收,19:08:10.833.0,0x0000030a,标准帧,数据帧,0x04,5E 3C 5A 3B ,
1144,接收,19:08:10.833.0,0x00000407,标准帧,数据帧,0x04,17 0C 1D 0C ,
1145,接收,19:08:10.833.0,0x00000408,标准帧,数据帧,0x04,F7 08 00 00 ,
1146,接收,19:08:10.843.0,0x00000400,标准帧,数据帧,0x08,07 00 0C 00 00 00 00 00 ,
1147,接收,19:08:10.843.0,0x00000401,标准帧,数据帧,0x08,DB 78 00 00 00 00 00 00 ,
1148,接收,19:08:10.843.0,0x00000409,标准帧,数据帧,0x08,E5 E4 E5 D7 E5 E5 E5 E5 ,
1149,接收,19:08:10.843.0,0x00000506,标准帧,数据帧,0x07,09 0C 1D 0C A5 E4 E5 ,
1150,接收,19:08:10.853.0,0x00000509,标准帧,数据帧,0x03,3F 82 01 ,
1151,接收,19:08:10.853.0,0x0000050a,标准帧,数据帧,0x03,E6 E6 E5 ,
1152,接收,19:08:10.861.0,0x0000050d,标准帧,数据帧,0x08,00 00 00 00 00 00 00 00 ,
1153,接收,19:08:10.861.0,0x0000050d,标准帧,数据帧,0x08,01 BB 03 00 00 00 00 00 ,
1154,接收,19:08:10.919.0,0x00000301,标准帧,数据帧,0x08,6D 3C 47 3C 00 00 00 00 ,
1155,接收,19:08:10.919.0,0x00000302,标准帧,数据帧,0x08,39 00 C4 09 A9 50 9D 39 ,
1156,接收,19:08:10.921.0,0x00000303,标准帧,数据帧,0x04,B1 00 36 1E ,
1157,接收,19:08:10.921.0,0x00000304,标准帧,数据帧,0x06,04 8C 03 10 00 00 ,
1158,接收,19:08:10.945.0,0x00000309,标准帧,数据帧,0x08,62 A8 00 3D 83 3C D2 FF ,
1159,接收,19:08:10.945.0,0x0000030a,标准帧,数据帧,0x04,5E 3C 5A 3B ,
1160,接收,19:08:10.945.0,0x00000400,标准帧,数据帧,0x08,07 00 0C 00 00 00 00 00 ,
1161,接收,19:08:10.945.0,0x00000401,标准帧,数据帧,0x08,DB 78 00 00 00 00 00 00 ,
1162,接收,19:08:11.014.0,0x00000301,标准帧,数据帧,0x08,68 3C 46 3C 00 00 00 00 ,
1163,接收,19:08:11.014.0,0x00000302,标准帧,数据帧,0x08,39 00 C4 09 A9 50 9D 39 ,
1164,接收,19:08:11.021.0,0x00000303,标准帧,数据帧,0x04,B1 00 34 1E ,
1165,接收,19:08:11.021.0,0x00000304,标准帧,数据帧,0x06,04 8C 03 10 00 00 ,
1166,接收,19:08:11.032.0,0x00000309,标准帧,数据帧,0x08,62 A8 00 3D 7E 3C D6 FF ,
1167,接收,19:08:11.032.0,0x0000030a,标准帧,数据帧,0x04,5E 3C 5A 3B ,
1168,接收,19:08:11.042.0,0x00000400,标准帧,数据帧,0x08,07 00 0C 00 00 00 00 00 ,
1169,接收,19:08:11.042.0,0x00000401,标准帧,数据帧,0x08,D1 78 00 00 00 00 00 00 ,
1170,接收,19:08:11.118.0,0x00000301,标准帧,数据帧,0x08,68 3C 42 3C 00 00 00 00 ,
1171,接收,19:08:11.118.0,0x00000302,标准帧,数据帧,0x08,39 00 C4 09 A9 50 9D 39 ,
1172,接收,19:08:11.121.0,0x00000303,标准帧,数据帧,0x04,B1 00 34 1E ,
1173,接收,19:08:11.121.0,0x00000304,标准帧,数据帧,0x06,04 8C 03 10 00 00 ,
1174,接收,19:08:11.145.0,0x00000309,标准帧,数据帧,0x08,62 A8 00 3D 82 3C D2 FF ,
1175,接收,19:08:11.145.0,0x0000030a,标准帧,数据帧,0x04,5E 3C 5A 3B ,
1176,接收,19:08:11.145.0,0x00000400,标准帧,数据帧,0x08,07 00 0C 00 00 00 00 00 ,
1177,接收,19:08:11.145.0,0x00000401,标准帧,数据帧,0x08,D1 78 00 00 00 00 00 00 ,
1178,接收,19:08:11.214.0,0x00000301,标准帧,数据帧,0x08,68 3C 48 3C 00 00 00 00 ,
1179,接收,19:08:11.214.0,0x00000302,标准帧,数据帧,0x08,39 00 C4 09 A9 50 9D 39 ,
1180,接收,19:08:11.220.0,0x00000303,标准帧,数据帧,0x04,B1 00 34 1E ,
1181,接收,19:08:11.220.0,0x00000304,标准帧,数据帧,0x06,04 8C 03 10 00 00 ,
1182,接收,19:08:11.231.0,0x00000309,标准帧,数据帧,0x08,62 A8 00 3D 7D 3C D4 FF ,
1183,接收,19:08:11.231.0,0x0000030a,标准帧,数据帧,0x04,63 3C 64 3B ,
1184,接收,19:08:11.241.0,0x00000400,标准帧,数据帧,0x08,07 00 0C 00 00 00 00 00 ,
1185,接收,19:08:11.241.0,0x00000401,标准帧,数据帧,0x08,D1 78 00 00 00 00 00 00 ,
1186,接收,19:08:11.318.0,0x00000301,标准帧,数据帧,0x08,68 3C 46 3C 00 00 00 00 ,
1187,接收,19:08:11.318.0,0x00000302,标准帧,数据帧,0x08,39 00 C4 09 A9 50 9D 39 ,
1188,接收,19:08:11.340.0,0x00000303,标准帧,数据帧,0x04,B1 00 34 1E ,
1189,接收,19:08:11.340.0,0x00000304,标准帧,数据帧,0x06,04 8C 03 10 00 00 ,
1190,接收,19:08:11.340.0,0x00000309,标准帧,数据帧,0x08,62 A8 00 3D 7E 3C D6 FF ,
1191,接收,19:08:11.340.0,0x0000030a,标准帧,数据帧,0x04,63 3C 64 3B ,
1192,接收,19:08:11.340.0,0x00000400,标准帧,数据帧,0x08,07 00 0C 00 00 00 00 00 ,
1193,接收,19:08:11.340.0,0x00000401,标准帧,数据帧,0x08,D1 78 00 00 00 00 00 00 ,
1194,接收,19:08:11.414.0,0x00000301,标准帧,数据帧,0x08,68 3C 47 3C 00 00 00 00 ,
1195,接收,19:08:11.414.0,0x00000302,标准帧,数据帧,0x08,39 00 C4 09 A9 50 9D 39 ,
1196,接收,19:08:11.421.0,0x00000303,标准帧,数据帧,0x04,B1 00 34 1E ,
1197,接收,19:08:11.421.0,0x00000304,标准帧,数据帧,0x06,04 8C 03 10 00 00 ,
1198,接收,19:08:11.431.0,0x00000309,标准帧,数据帧,0x08,62 A8 00 3D 7E 3C D6 FF ,
1199,接收,19:08:11.431.0,0x0000030a,标准帧,数据帧,0x04,5E 3C 69 3B ,
1200,接收,19:08:11.442.0,0x00000400,标准帧,数据帧,0x08,07 00 0C 00 00 00 00 00 ,
1201,接收,19:08:11.442.0,0x00000401,标准帧,数据帧,0x08,D1 78 00 00 00 00 00 00 ,
1202,接收,19:08:11.517.0,0x00000301,标准帧,数据帧,0x08,68 3C 4A 3C 00 00 00 00 ,
1203,接收,19:08:11.517.0,0x00000302,标准帧,数据帧,0x08,39 00 C4 09 A9 50 9D 39 ,
1204,接收,19:08:11.521.0,0x00000303,标准帧,数据帧,0x04,B1 00 34 1E ,
1205,接收,19:08:11.521.0,0x00000304,标准帧,数据帧,0x06,04 8C 03 10 00 00 ,
1206,接收,19:08:11.544.0,0x00000309,标准帧,数据帧,0x08,62 A8 00 3D 81 3C D4 FF ,
1207,接收,19:08:11.544.0,0x0000030a,标准帧,数据帧,0x04,5E 3C 69 3B ,
1208,接收,19:08:11.544.0,0x00000400,标准帧,数据帧,0x08,07 00 0C 00 00 00 00 00 ,
1209,接收,19:08:11.544.0,0x00000401,标准帧,数据帧,0x08,D1 78 00 00 00 00 00 00 ,
1210,接收,19:08:11.613.0,0x00000301,标准帧,数据帧,0x08,68 3C 49 3C 00 00 00 00 ,
1211,接收,19:08:11.613.0,0x00000302,标准帧,数据帧,0x08,39 00 C4 09 A9 50 9D 39 ,
1212,接收,19:08:11.621.0,0x00000303,标准帧,数据帧,0x04,B1 00 34 1E ,
1213,接收,19:08:11.621.0,0x00000304,标准帧,数据帧,0x06,04 8C 03 10 00 00 ,
1214,接收,19:08:11.631.0,0x00000309,标准帧,数据帧,0x08,62 A8 00 3D 7C 3C D6 FF ,
1215,接收,19:08:11.631.0,0x0000030a,标准帧,数据帧,0x04,63 3C 69 3B ,
1216,接收,19:08:11.641.0,0x00000400,标准帧,数据帧,0x08,07 00 0C 00 00 00 00 00 ,
1217,接收,19:08:11.641.0,0x00000401,标准帧,数据帧,0x08,D1 78 00 00 00 00 00 00 ,
1218,接收,19:08:11.715.0,0x00000301,标准帧,数据帧,0x08,68 3C 45 3C 00 00 00 00 ,
1219,接收,19:08:11.715.0,0x00000302,标准帧,数据帧,0x08,39 00 C4 09 A9 50 9D 39 ,
1220,接收,19:08:11.720.0,0x00000303,标准帧,数据帧,0x04,B1 00 34 1E ,
1221,接收,19:08:11.721.0,0x00000304,标准帧,数据帧,0x06,04 8C 03 10 00 00 ,
1222,接收,19:08:11.743.0,0x00000309,标准帧,数据帧,0x08,62 A8 00 3D 82 3C D0 FF ,
1223,接收,19:08:11.743.0,0x0000030a,标准帧,数据帧,0x04,63 3C 69 3B ,
1224,接收,19:08:11.743.0,0x00000400,标准帧,数据帧,0x08,07 00 0C 00 00 00 00 00 ,
1225,接收,19:08:11.743.0,0x00000401,标准帧,数据帧,0x08,D1 78 00 00 00 00 00 00 ,
1226,接收,19:08:11.815.0,0x00000604,标准帧,数据帧,0x08,00 00 00 00 00 00 00 00 ,
1227,接收,19:08:11.815.0,0x00000605,标准帧,数据帧,0x08,00 00 00 00 01 00 00 00 ,
1228,接收,19:08:11.815.0,0x00000606,标准帧,数据帧,0x08,00 00 00 00 00 00 00 00 ,
1229,接收,19:08:11.815.0,0x00000301,标准帧,数据帧,0x08,68 3C 44 3C 00 00 00 00 ,
1230,接收,19:08:11.815.0,0x00000302,标准帧,数据帧,0x08,39 00 C4 09 A9 50 9D 39 ,
1231,接收,19:08:11.815.0,0x00000402,标准帧,数据帧,0x08,01 00 00 00 F8 25 00 00 ,
